qidianBookId,numOfChapters,numOfCollectedChapters,completionPercentage,missingChapterIds,noCommentChapterIds
2443169,87,64,73.5632183908046,"['43072688', '88112599', '40798933', '40813834', '40828960', '40847279', '40868599', '40888926', '40900948', '40900953', '40924148', '40939287', '40953524', '40968992', '40968995', '40988197', '40988201', '41006006', '41006009', '41024063', '41024071', '41039647', '41039667', '41058568', '41058572', '41076353', '41076365', '41094606', '41094612', '41109857', '41109864', '41124648', '41124656', '41139430', '41139478', '41154117', '41154153', '41169023', '41169026', '41185069', '41185122', '41200239', '41200263', '41214361', '41214373', '41228418', '41228452', '41241907', '41241927', '41255551', '41255576', '41269437', '41269468', '41283770', '41283804', '41298732', '41298748', '41312594', '41312616', '41326782', '41326817', '41340467', '41340500', '41354523', '41354529', '41368227', '41368257', '41382449', '41382458', '41397581', '41397622', '41411336', '41411364', '41425488', '41425500', '41439553', '41439583', '41453021', '41453034', '41466749', '41466784', '41489976', '41489993', '41505758', '41505787', '41506460', '47806065']",[]
3513193,155,114,73.54838709677419,"['385681690', '84237235', '84254967', '84263781', '84283784', '84293155', '84313002', '84323401', '84342472', '84353786', '84371281', '84380875', '84400546', '84410045', '84430147', '84439731', '84456413', '84468069', '84484657', '84496818', '84513799', '84525964', '84543312', '84553965', '84572346', '84581529', '84600563', '84612147', '84628500', '84640351', '84657270', '84668646', '84687922', '84699755', '84718135', '84731810', '84748003', '84761045', '84776464', '84791423', '84809011', '84820595', '84836567', '84851044', '84865545', '84880265', '84895849', '84910454', '84926512', '84944253', '84957825', '84974035', '84988070', '85003532', '85018487', '85034710', '85047027', '85063065', '85075421', '85094122', '85154125', '85477179', '85621621', '85657705', '85674779', '85700717', '85719320', '85742064', '85760298', '85780520', '85798695', '85821989', '85835499', '85859486', '85878381', '85903878', '85920009', '85941527', '85961456', '85984105', '86000872', '86025044', '86039839', '86062146', '86077095', '86100679', '86115300', '86139824', '86155701', '86175658', '86194028', '86216050', '86236187', '86260587', '86282546', '86307601', '86326400', '86352103', '86368453', '86394526', '86412478', '86435009', '86448041', '86471968', '86488487', '86513188', '86528797', '86553372', '86571481', '86596950', '86605533', '86633135', '86646456', '86670897', '86712083', '86713705', '86729114', '86755117', '86770063', '86788527', '86808462', '86834551', '86849484', '86872151', '86889295', '86909606', '86928210', '86949335', '86967884', '87020759', '87024180', '87030209', '87061743', '87066307', '87105633', '87142432', '87145968', '87415877', '87448853', '87450250', '87486476', '87489392', '87526174', '87530796', '87560548', '87565953', '87633603', '87637017', '87644113', '87646442', '87679772', '87681905', '87710005', '87714299', '88875390']",[]
1003306811,100,73,73.0,"['308979269', '319003740', '315842930', '736916179', '301870843', '301882757', '301906211', '301963971', '301983762', '302014188', '302055793', '302097906', '302097980', '302140777', '302860567', '303831334', '305512140', '305572707', '305634751', '305695853', '305776860', '305827598', '305887740', '305971241', '306056972', '306109946', '306167275', '306183749', '306220839', '306275098', '306330005', '306354842', '306427393', '306573245', '306629809', '306699858', '306756787', '306779624', '306821766', '306873918', '306947515', '307010530', '307016238', '307069369', '307123886', '307180433', '307209090', '307250579', '307250622', '307306354', '307325568', '307362792', '307421051', '307475202', '307525394', '307525443', '307655773', '307655873', '307711249', '307711510', '307764757', '307766503', '307832739', '307832825', '307938104', '307938146', '307994562', '307997908', '308038991', '308039026', '308108278', '308109067', '308283872', '308283904', '308329037', '308329372', '308386606', '308386625', '308430596', '308430623', '308468063', '308468099', '308522669', '308522722', '308579115', '308579118', '308656011', '308656081', '308753497', '308753546', '308794853', '308794862', '308836489', '308836516', '308893032', '308893242', '308937413', '308937553', '308978582', '308978635']",[]
3123620,84,61,72.61904761904762,"['54141018', '55797177', '60985563', '84062796', '301969234', '305564061', '316089827', '551898680', '52021599', '52031230', '52038547', '52060140', '52084048', '52111207', '52143254', '52308140', '52333899', '52359076', '52373329', '52398196', '52437011', '52471280', '52491611', '52522459', '52549007', '52568752', '52593228', '52811256', '52855988', '52880967', '52900444', '52908895', '52926516', '52946141', '52972865', '52988996', '53017569', '53036111', '53067512', '53086033', '53113620', '53138974', '53153618', '53169395', '53193426', '53228192', '53244304', '53273727', '53306990', '53329125', '53346741', '53369347', '53410246', '53446327', '53467647', '53503040', '53592718', '53596381', '53612883', '53632337', '53662018', '53683717', '53701357', '53718228', '53749513', '53789514', '53808007', '53830176', '53847805', '53878104', '53891657', '53932209', '53944939', '53972815', '54009519', '54035053', '54054941', '54064567', '54131167', '347050402', '551797254', '552087082', '557337778', '703331815']",[]
1562523,127,92,72.44094488188976,"['27688187', '28664100', '29301628', '29528889', '29540588', '34172050', '34172054', '34172056', '38312092', '27519752', '27529717', '27534034', '27540973', '27545450', '27552095', '27556581', '27563149', '27569391', '27574001', '27576847', '27582267', '27585654', '27589236', '27592855', '27595184', '27596177', '27597758', '27600683', '27603912', '27608696', '27611001', '27612404', '27614410', '27619569', '27621064', '27627211', '27630180', '27633640', '27636386', '27641824', '27645837', '27647653', '27654241', '27656454', '27657725', '27659793', '27662102', '27666281', '27669066', '27672686', '27675444', '27675721', '27677230', '27677954', '27679102', '27680343', '27681484', '27683230', '27684739', '27686382', '27690577', '27691983', '27694396', '27701427', '27702899', '27704336', '27706103', '27709022', '27712544', '27714130', '27717505', '27723982', '27725340', '27727914', '27735508', '27736965', '27740220', '27747244', '27750350', '27753423', '27755069', '27756405', '27758395', '27760671', '27762939', '27765396', '27769985', '27773302', '27775092', '27781118', '27784207', '27786641', '27792711', '27796271', '27798368', '27804912', '27808026', '27810044', '27817204', '27823674', '27827388', '27828890', '27832696', '27837459', '27839131', '27840826', '27844111', '27845499', '27850930', '27853955', '27856315', '27861181', '27866057', '27868488', '27872972', '27879726', '27884565', '27887974', '27890615', '27895909', '27903269', '27907702', '27910920', '27914009', '27917138', '27920167', '27925210']",[]
1975936,39,27,69.23076923076923,"['33182306', '33225357', '33338355', '33363126', '33449458', '34738568', '34738669', '40368232', '41828753', '32749269', '32757010', '32764297', '32770580', '32785147', '32789227', '32799382', '32802847', '32814228', '32817646', '32828043', '32843656', '32855814', '32870707', '32883525', '32886007', '32898613', '32902428', '32914757', '32917137', '32927346', '32931402', '32942308', '32944760', '32956778', '32971564', '32985048', '32989630', '33000044', '33005805']",[]
1639199,104,69,66.34615384615384,"['28520668', '28818674', '28921692', '29089125', '30673496', '30777179', '32684450', '32705862', '32705941', '33022023', '33685185', '36478644', '38083012', '39580516', '40315613', '42711950', '63027574', '385681834', '788054396', '28520417', '28525150', '28530847', '28538548', '28544278', '28552797', '28557230', '28564720', '28569019', '28575138', '28579850', '28587368', '28591472', '28600045', '28604899', '28614072', '28619147', '28627076', '28632686', '28639729', '28644937', '28651863', '28656633', '28663985', '28668983', '28676903', '28683270', '28691370', '28696551', '28705226', '28711079', '28718254', '28723792', '28731635', '28737520', '28744518', '28749634', '28755370', '28764781', '28770121', '28776161', '28784375', '28790565', '28798059', '28804595', '28813763', '28830366', '28836046', '28837730', '28844566', '28850675', '28859602', '28864830', '28874317', '28881746', '28886332', '28894299', '28901412', '28908703', '28916068', '28929808', '28935146', '28937296', '28942261', '28947300', '28954612', '28960080', '28967865', '28972748', '28981035', '28985848', '28994797', '29000633', '29009093', '29015036', '29021649', '29027178', '29034566', '29040557', '29044774', '29051946', '29059872', '29065146', '29071476', '29076363']",[]
1887208,97,63,64.94845360824742,"['31770804', '32011613', '32470154', '38296692', '38297305', '53285111', '55297047', '31537158', '31541439', '31548663', '31555029', '31562660', '31568605', '31576549', '31582190', '31588840', '31592876', '31599200', '31602067', '31606573', '31613711', '31616691', '31621839', '31630588', '31632427', '31636437', '31642490', '31645873', '31649623', '31655377', '31661296', '31665745', '31671716', '31675663', '31680671', '31688237', '31690449', '31698014', '31707157', '31707887', '31716000', '31722443', '31725860', '31730466', '31738136', '31740377', '31747659', '31754023', '31756774', '31763155', '31770358', '31775224', '31780399', '31786901', '31787743', '31793141', '31798557', '31802665', '31812407', '31815334', '31819521', '31828162', '31831819', '31833325', '31841240', '31847646', '31849240', '31855052', '31862123', '31864867', '31869813', '31876917', '31879935', '31884954', '31890855', '31893323', '31897243', '31906377', '31912037', '31918128', '31921143', '31922042', '31926778', '31948467', '31950535', '31952161', '31952349', '31957738', '31965694', '31967168', '31974291', '31980068', '31981912', '31989561', '31995860', '31997279', '32003455']",[]
2643379,116,74,63.793103448275865,"['44314500', '44596982', '44641878', '44654940', '44860627', '44938886', '45127472', '45396742', '45777353', '45936883', '46137860', '46170049', '46454366', '46457530', '46631868', '46805641', '46993806', '47060264', '47707636', '47858473', '48556058', '48718963', '49726027', '50141008', '50215518', '50499562', '50594737', '51098158', '52464922', '53171329', '56304695', '57316001', '57635309', '44290668', '44291831', '44291871', '44307313', '44314053', '44323983', '44331381', '44343450', '44349833', '44355349', '44362414', '44371906', '44380666', '44391803', '44401879', '44411265', '44422014', '44430864', '44441638', '44450825', '44461575', '44470910', '44484071', '44490894', '44505614', '44513122', '44522184', '44533900', '44545499', '44554814', '44565915', '44574924', '44589560', '44596652', '44632034', '44641441', '44650045', '44659500', '44670526', '44679695', '44691025', '44700039', '44711770', '44721316', '44731903', '44740570', '44751957', '44760233', '44774326', '44780843', '44795422', '44802307', '44814194', '44822709', '44833192', '44842257', '44853162', '44860597', '44892166', '44900893', '44913336', '44921405', '44935822', '44942968', '44951926', '44963369', '44964749', '44973671', '44982799', '44993394', '45002013', '45012564', '45020840', '45031998', '45040371', '45052580', '45058244', '45071752', '45077902', '45087390', '45098554', '45112307', '45119821']",[]
1004607930,77,49,63.63636363636363,"['343344511', '336801615', '336802930', '336802973', '336803002', '336805724', '336830536', '336830628', '336830680', '336831242', '336834394', '336834697', '341216720', '341216758', '341216798', '341510441', '341510497', '341510581', '341510669', '341510732', '341510823', '341827076', '341827115', '341827181', '341827233', '341827307', '341827379', '341827458', '341827574', '341827627', '341827670', '341827785', '341827839', '341827897', '341851050', '341851161', '341851234', '341851296', '341851348', '341851613', '341851647', '342556859', '342556889', '342556913', '342556933', '342556963', '342556991', '342557389', '342557423', '342557446', '342557479', '342742531', '342742668', '342742754', '342743170', '342743472', '342743593', '343091617', '343091651', '343091748', '343091769', '343091807', '343210652', '343241440', '343241463', '343241481', '343241491', '343279567', '343279671', '343279712', '343279797', '343279849', '343279926', '343279985', '343280078', '343280121', '343280249']",[]
2597043,87,54,62.06896551724138,"['46172059', '49297731', '83460229', '83460749', '83461869', '83461872', '322853114', '322854483', '391646884', '43478534', '43498800', '43512110', '43532301', '43536806', '43553982', '43565642', '43575904', '43593114', '43612569', '43625593', '43669419', '43688076', '43691072', '43700786', '43704850', '43707717', '43720850', '43732585', '43750973', '43765207', '43783904', '43791221', '43800656', '43807064', '43807067', '43825287', '43828957', '43842300', '43866085', '43886279', '43896303', '43902049', '43914080', '43921391', '43927168', '43929401', '43949369', '43962689', '43985575', '44000973', '44004303', '44027705', '44041586', '44047085', '44054785', '44058298', '44063637', '44075397', '44081304', '44088647', '44110054', '44134902', '44147558', '44149268', '44153026', '44157026', '44175861', '44195023', '44234510', '44236305', '44239170', '44257453', '44280584', '44298939', '44303373', '44318442', '44329744', '44340958', '44366171', '44387569', '44411930', '44429256', '44434428', '44448408', '44463976', '44472814', '44488382']",[]
2502372,104,61,58.65384615384615,"['42730733', '44210080', '44430660', '49311487', '52324438', '385681751', '42712100', '42721626', '42730508', '42734570', '42742725', '42758990', '42767038', '42775341', '42783257', '42792661', '42800449', '42808513', '42816498', '42824808', '42832851', '42841031', '42849405', '42856680', '42865476', '42873386', '42881287', '42889127', '42896920', '42905123', '42912557', '42920450', '42928550', '42936449', '42944432', '42952501', '42960468', '42967174', '42977493', '42986131', '42994978', '43002225', '43010931', '43019210', '43027314', '43038911', '43047326', '43055286', '43063631', '43071304', '43075285', '43086880', '43097174', '43104315', '43113171', '43120203', '43128071', '43136775', '43145167', '43151927', '43160009', '43168206', '43177102', '43184526', '43193652', '43200315', '43209545', '43217083', '43226088', '43233182', '43241437', '43249056', '43257412', '43263801', '43272817', '43280302', '43288315', '43296031', '43305073', '43312811', '43321881', '43328740', '43337590', '43344229', '43354538', '43360598', '43370102', '43377629', '43386776', '43393964', '43403246', '43411783', '43421514', '43428371', '43438410', '43446041', '43456475', '43467915', '43476507', '43485425', '43495692', '45634753', '45634755', '45634758']",[]
1003354631,137,75,54.74452554744526,"['535286372', '306873415', '306947953', '306948125', '307005095', '307005169', '307067155', '307067259', '307067393', '307124253', '307124298', '307191910', '307206883', '307255830', '307258962', '307308416', '307308470', '307364493', '307365713', '307422353', '307422493', '307424904', '307481254', '307481562', '307527005', '307527051', '307657042', '307657100', '307657164', '307657216', '307657308', '307657337', '307657396', '307657456', '307931423', '307931488', '307962536', '307998638', '307998721', '308040892', '308072717', '308072782', '308228192', '308254282', '308287297', '308288114', '308333806', '308336228', '308391109', '308391170', '308440693', '308440747', '308479105', '308479272', '308479330', '308523648', '308523701', '308591352', '308591585', '308708166', '308708361', '308763242', '308763459', '308806753', '308807095', '308842824', '308842963', '308898247', '308898394', '308898627', '308941289', '308941346', '308983000', '308983043', '309028427', '309028700', '309069937', '309069965', '309113810', '309113835', '309225231', '309225938', '309226343', '309226724', '309227144', '309227906', '309227947', '309227991', '309228024', '309228297', '309228460', '309228813', '309229070', '309229607', '309229682', '309229800', '309229938', '309230033', '309230209', '309230345', '309230594', '309230824', '309231298', '309929608', '309938070', '309938253', '309984678', '309984719', '310038636', '310038676', '310087243', '310087364', '310087431', '310087501', '310143725', '310181370', '310201358', '310181409', '310228266', '310228398', '310275037', '310275067', '310317989', '310318110', '310362364', '310362439', '310410577', '310410648', '310456291', '310456368', '310503639', '310503762', '310666357', '310667202', '310777838', '310778182', '310921910']",[]
1010191960,142,73,51.40845070422535,"['382639401', '382639471', '382639530', '382639622', '382639699', '382639777', '382639843', '382639898', '382639956', '382640048', '382640116', '382640210', '383258178', '382640252', '382640311', '382640395', '382640486', '382640534', '382816442', '382832869', '382910403', '382967838', '383006305', '383055605', '383103829', '383113058', '383212744', '383229763', '383240263', '383356738', '383377359', '383456985', '383509878', '383577215', '383610040', '383639854', '383681795', '383727879', '383763161', '383836354', '383846924', '383892115', '383927994', '383938845', '384209798', '384221943', '384331181', '384665590', '384435225', '384446778', '384600682', '384632723', '384637420', '384695626', '384706122', '384725969', '384763997', '384796061', '384812263', '384817840', '384853136', '384868347', '384887754', '384898799', '384931800', '384939435', '384954433', '384994155', '385019208', '385046229', '385223032', '385124510', '385129635', '385139129', '385139832', '385183281', '385204790', '385222261', '385279233', '385294004', '385316770', '385397303', '385411816', '385413863', '385475456', '385499342', '385502082', '385560256', '385580529', '385586223', '385618649', '385676148', '385676499', '385695348', '385760009', '385813508', '385825271', '385849284', '385849834', '385948487', '385949327', '385949787', '385950489', '386038036', '386038263', '386115509', '386117477', '386173963', '386204491', '386208980', '386209555', '386212373', '386298194', '386298561', '386299889', '386373558', '386576088', '386386210', '386458363', '386465240', '386473473', '386473846', '386561439', '386576974', '386580334', '386580590', '386662725', '386663314', '386664492', '386664966', '386737255', '386742392', '386744067', '386745061', '386809048', '386825052', '386826298', '386828000', '386829593', '386902009', '386904821', '387008215']",[]
1004936518,71,36,50.70422535211267,"['344096395', '344107972', '344115870', '344117789', '344199685', '344202754', '344274406', '344323541', '344356977', '344566316', '344593688', '344711607', '345008120', '345564718', '345725029', '345801546', '345860852', '345886940', '345920230', '345958744', '346002820', '346045920', '346090669', '346187743', '346256729', '346314607', '346347960', '346380833', '346385950', '346443926', '346471464', '346553041', '346564444', '346641893', '346699127', '346790848', '346893686', '346981440', '347018761', '347079733', '347105311', '347157609', '347236851', '347309756', '347399113', '347995190', '348355403', '348537948', '348702333', '348769228', '348843191', '348907717', '348970039', '349043809', '349058842', '349063857', '349148468', '349206284', '349215453', '349278755', '349342519', '349426089', '349518968', '349598797', '349674697', '349755886', '349821724', '349876364', '349984434', '349988351', '350044065']",[]
1004608738,124,52,41.935483870967744,"['339991957', '340041926', '340906931', '341205080', '341233092', '341272462', '341306913', '341348833', '341378970', '341417634', '341445804', '341477852', '341517165', '341536875', '341578387', '341607047', '341637377', '341667381', '341707906', '341741024', '341774838', '341809681', '341845345', '341876703', '341906848', '341941744', '341978727', '342002154', '342032094', '342073413', '342106633', '342147538', '342182353', '342218455', '342257191', '342293913', '342329558', '342363924', '342394451', '342427082', '342459212', '342497365', '342538791', '342579411', '342614443', '342649006', '342686445', '342711570', '342747294', '342773359', '342817804', '342845887', '342876897', '342895382', '342936641', '342965820', '343004700', '343036938', '343082392', '343120604', '343163850', '343196875', '343234381', '343265929', '343303424', '343336406', '343366151', '343382615', '343424594', '343467910', '343647764', '343821774', '343894866', '343966569', '344006883', '344034927', '344068993', '344100048', '344140071', '344166895', '344202796', '344231748', '344264266', '344301772', '344345098', '344376928', '344580710', '344614013', '344924712', '345434541', '345713744', '345736458', '345785750', '345813868', '345845509', '345870544', '345901925', '345934876', '345970522', '346006104', '346052771', '346093292', '346134951', '346248214', '346283242', '346320005', '346352349', '346383956', '346413663', '346442053', '346471873', '346532754', '346567803', '346602597', '346645682', '346676145', '346707173', '346746835', '346788942', '346854227', '346891037', '346915655', '346938848', '346954451']",[]
1004179514,148,45,30.405405405405407,"['339781806', '340746301', '341176900', '341215055', '341230429', '341262916', '341282524', '341288887', '341314774', '341334605', '341369734', '341381684', '341405054', '341405078', '341416708', '341429828', '341445451', '341467250', '341481758', '341525119', '341547581', '341598298', '341617244', '341656286', '341685723', '341725918', '341734231', '341746566', '341762723', '341763384', '341800220', '341813999', '341862358', '341862491', '341926598', '341928612', '341966847', '341988365', '341988387', '342051689', '342051984', '342125714', '342141191', '342167708', '342167745', '342270599', '342270741', '342343463', '342343472', '342405029', '342405100', '342443390', '342443447', '342497515', '342518818', '342550630', '342550748', '342599461', '342622300', '342645020', '342664014', '342664524', '342694578', '342719781', '342733410', '342754512', '342798345', '342838604', '342839323', '342884201', '342884313', '342971919', '342993498', '342997224', '343093050', '343057917', '343150451', '343193078', '343220732', '343242095', '343314134', '343328851', '343358271', '343388889', '343391852', '343430938', '343431102', '343655801', '343802206', '343883603', '343919794', '343984626', '344010160', '344029004', '344082194', '344082470', '344119139', '344119175', '344210026', '344210031', '344210057', '344271160', '344351935', '344352035', '344587814', '344640404', '344668059', '344914984', '345643405', '345643905', '345719963', '345720013', '345754967', '345755031', '345755188', '345840607', '345840660', '345850341', '345893081', '345893140', '345907760', '345952386', '345952425', '345952508', '346035310', '346035347', '346138961', '346139050', '346276094', '346276260', '346337844', '346337965', '346419953', '346420115', '346452604', '346452633', '346452660', '346548346', '346548380', '346630948', '346631002', '346693549', '346693583', '346800073', '346800307', '346899827', '346901575', '346901855']",[]
3690858,85,13,15.294117647058824,"['94940488', '94940489', '94940492', '94940494', '94940496', '94940498', '94940501', '94940503', '94940505', '94940507', '94940509', '94940511', '94940513', '94940515', '94940517', '94940519', '94940520', '94940521', '94940522', '94940523', '94940524', '94940525', '94940526', '94940527', '94940528', '94940529', '94940530', '94940531', '94940532', '94940533', '94940534', '94940535', '94940536', '94940537', '94940538', '94940539', '94940540', '94940541', '94963688', '94963689', '94963691', '94963693', '94982580', '94982581', '94982582', '94982584', '94998864', '94998865', '94998866', '94998867', '95022153', '95022154', '95022155', '95022156', '95039387', '95039388', '95039389', '95039390', '95064758', '95064759', '95064760', '95064761', '95083300', '95083302', '95083304', '95083307', '95099244', '95099245', '95125516', '95125518', '95125521', '95125524', '95125529', '95125532', '95165384', '95165387', '95165391', '95165393', '95165395', '95165398', '95165403', '95165407', '95172743', '95172745', '95172747']",[]
3681560,107,7,6.5420560747663545,"['386174264', '92136856', '92156843', '92189046', '92222039', '92275398', '92307658', '92338981', '92370041', '92390362', '92396795', '92401452', '92407324', '92430075', '92440190', '92461349', '92471622', '92475881', '92492210', '92500223', '92522590', '92532916', '92553615', '92564685', '92583734', '92593537', '92607255', '92607304', '92607379', '92607550', '92645037', '92655028', '92675826', '92685946', '92706926', '92716570', '92720286', '92736945', '92747272', '92767974', '92778153', '92798670', '92808354', '92820316', '92824527', '92842013', '92866410', '92876009', '92897703', '92906511', '92926579', '92934184', '92954516', '92963061', '92981123', '92989372', '93006496', '93015139', '93024555', '93036143', '93037939', '93053153', '93057946', '93075754', '93080844', '93098347', '93105228', '93121607', '93128884', '93145186', '93153087', '93169660', '93177561', '93189270', '93194740', '93203303', '93220899', '93229190', '93246503', '93255835', '93274567', '93283488', '93301879', '93304074', '93310834', '93330179', '93339040', '93359133', '93365920', '93377895', '93383756', '93392841', '93413803', '93422542', '93442367', '93451113', '93469186', '93469384', '93492614', '93498567', '93513986', '93520941', '93535630', '93542587', '93551164', '93556647', '93564879']",[]
1010327039,127,5,3.937007874015748,"['409965392', '413043721', '413046082', '413046889', '414056259', '414115182', '414115031', '414145253', '414262319', '414262459', '414608351', '414638975', '414745503', '414797898', '414858894', '414883031', '414883901', '415023768', '415024650', '415194462', '415279173', '415307714', '415383820', '415408941', '415476253', '415504312', '415504752', '415574607', '415663057', '415666269', '415771109', '415771296', '415771449', '415928643', '415928819', '416043076', '416043325', '416116050', '416116251', '416204803', '416204882', '416295707', '416296482', '416412185', '416486846', '416512818', '416574679', '416620074', '416690926', '416692941', '416777099', '416777222', '416868023', '416885978', '416886205', '417012721', '417012793', '417122580', '417122813', '417236153', '417236281', '417318587', '417318821', '417428499', '417516699', '417540809', '417540978', '417640691', '417716071', '417737588', '417737897', '417858623', '417942762', '417989667', '418113046', '418185071', '418305952', '418332486', '418397318', '418419873', '418496765', '418587646', '418700240', '418732673', '418732947', '418862780', '418939292', '418987857', '419074516', '419160451', '419242513', '419242838', '419338230', '419346306', '419346402', '419494715', '419581202', '419622717', '419622955', '419808435', '419893409', '419930462', '419930564', '420042802', '420114484', '420143063', '420143191', '420233617', '420233983', '420329615', '420329763', '420465009', '420466743', '420574341', '420574863', '420680586', '420680666', '420831489', '420831910', '420959597', '420960367', '421077630', '421078072', '421217166', '421217463', '421314774', '421317646']",[]
1010327039,127,5,3.937007874015748,"['409965392', '413043721', '413046082', '413046889', '414056259', '414115182', '414115031', '414145253', '414262319', '414262459', '414608351', '414638975', '414745503', '414797898', '414858894', '414883031', '414883901', '415023768', '415024650', '415194462', '415279173', '415307714', '415383820', '415408941', '415476253', '415504312', '415504752', '415574607', '415663057', '415666269', '415771109', '415771296', '415771449', '415928643', '415928819', '416043076', '416043325', '416116050', '416116251', '416204803', '416204882', '416295707', '416296482', '416412185', '416486846', '416512818', '416574679', '416620074', '416690926', '416692941', '416777099', '416777222', '416868023', '416885978', '416886205', '417012721', '417012793', '417122580', '417122813', '417236153', '417236281', '417318587', '417318821', '417428499', '417516699', '417540809', '417540978', '417640691', '417716071', '417737588', '417737897', '417858623', '417942762', '417989667', '418113046', '418185071', '418305952', '418332486', '418397318', '418419873', '418496765', '418587646', '418700240', '418732673', '418732947', '418862780', '418939292', '418987857', '419074516', '419160451', '419242513', '419242838', '419338230', '419346306', '419346402', '419494715', '419581202', '419622717', '419622955', '419808435', '419893409', '419930462', '419930564', '420042802', '420114484', '420143063', '420143191', '420233617', '420233983', '420329615', '420329763', '420465009', '420466743', '420574341', '420574863', '420680586', '420680666', '420831489', '420831910', '420959597', '420960367', '421077630', '421078072', '421217166', '421217463', '421314774', '421317646']",[]
1013315278,87,0,0.0,"['429845731', '429959674', '429992884', '430043492', '430083744', '430113190', '430247060', '430331200', '430422808', '430447619', '430576445', '430692387', '430730408', '430767439', '430828372', '430923345', '431100850', '431137643', '431349379', '431401986', '431538046', '431734845', '431782543', '431852570', '431931069', '431999228', '432028667', '432167831', '432197660', '432276376', '432310420', '432388089', '432455659', '432541016', '432658852', '432693551', '432760639', '432794444', '432853617', '432898402', '432960972', '433000089', '433069535', '433114896', '433178080', '433382070', '433459912', '433508070', '433588251', '433641271', '433673449', '433721104', '433823336', '433881978', '433943231', '433998689', '434048661', '434100435', '434155831', '434276225', '434321702', '434355919', '434400720', '434444172', '434509980', '434587571', '434673500', '434742837', '434798973', '434837974', '434942938', '434996761', '435053067', '435136072', '435171769', '435217772', '435238262', '435309943', '435346779', '435350748', '435492130', '435509709', '435644974', '435725613', '435858210', '435913946', '435923866']",[]
1012362153,119,0,0.0,"['428367229', '417637182', '417676881', '417731080', '417843177', '417884613', '418071094', '418189951', '418246779', '418372534', '418468659', '418443656', '418592243', '418671480', '418728537', '418733339', '418853604', '418857940', '418974948', '419031119', '419157367', '419169283', '419271638', '419263637', '419393613', '419391091', '419524301', '419549245', '419662906', '419684833', '419834389', '419835583', '419953935', '419972177', '420067973', '420084156', '420165063', '420178200', '420218234', '420226523', '420306102', '420313620', '420476155', '420490468', '420557307', '420558913', '420649221', '420649873', '420834589', '420835414', '420955155', '420955210', '420955265', '421039031', '421040036', '421041372', '421124466', '421142699', '421145016', '421148726', '421190176', '421297097', '421300077', '421468098', '421453566', '421464449', '421617103', '421644073', '421930936', '421936410', '422027914', '422032839', '422034050', '422138432', '422180955', '422215683', '422273237', '422281270', '422402526', '422408988', '422549983', '422568471', '422647645', '422657565', '422775120', '422777658', '422876353', '422888742', '422897959', '422983863', '423000263', '423007342', '423117175', '423124563', '423293808', '423337243', '423417182', '423463137', '423533628', '423565355', '423572020', '423574695', '423704390', '423740974', '423747418', '423831663', '423848392', '423861388', '423958625', '423966935', '424006467', '424091184', '424113779', '424149971', '424193974', '424218856', '424237299', '424277477', '424282196']",[]
1028554266,96,0,0.0,"['680544964', '668489059', '668491586', '668667987', '668747043', '668814219', '668961181', '669020047', '669020060', '669158658', '669280714', '669356894', '669360208', '669380396', '669527106', '669704051', '669715699', '670108060', '670188059', '670220545', '670262455', '670329593', '670580549', '670623603', '670683680', '670747403', '670808861', '670931166', '671136454', '671146907', '671164547', '671324037', '671386678', '671428943', '671570429', '671613762', '671722541', '671826472', '671877341', '671902393', '671990775', '672005720', '672063813', '672443622', '672505864', '672730997', '672799988', '672896098', '672902847', '672984620', '673082470', '673100517', '673154370', '673241488', '673525999', '673622334', '673747000', '673794690', '673828497', '673886599', '674021662', '674193952', '674311932', '674388300', '674540065', '674643128', '674740204', '674775115', '674928503', '674986937', '675124287', '675220483', '675249443', '675301973', '675346150', '675416166', '675430765', '675446530', '675488194', '675578518', '675596918', '675610937', '675756017', '675756918', '675907180', '675914805', '675945066', '676016838', '676083100', '676244250', '676255584', '676255589', '676255596', '676406105', '676406121', '676643129']",[]
1014257486,29,0,0.0,"['452825033', '452852595', '452852633', '452852700', '452852732', '452852777', '452852826', '452852880', '452852924', '452852949', '452912774', '452912825', '452912843', '452912905', '452912924', '452912947', '452919040', '452919062', '452919103', '452919141', '452919173', '452919232', '452919294', '452919329', '452919365', '452919422', '452919459', '452919508', '452919564']",[]
1012284323,101,0,0.0,"['415489765', '415490966', '415557557', '415557574', '415648205', '415648383', '415750236', '415910666', '415959157', '416007560', '416019133', '416121853', '416202899', '416258043', '416323328', '416358513', '416440941', '416468442', '416525719', '416563304', '416618737', '416641351', '416716596', '416748121', '416803046', '416835881', '416934746', '416965238', '417045333', '417074346', '417139785', '417177304', '417244006', '417277817', '417349014', '417377922', '417446982', '417478287', '417548158', '417583617', '417657908', '417686828', '417762392', '417795143', '417872207', '417902890', '417999938', '418061742', '418209735', '418272139', '418336246', '418371493', '418431501', '418467106', '418623655', '418669256', '418740721', '418774654', '418867798', '418909181', '418981509', '419027371', '419154087', '419201032', '419266723', '419278234', '419328331', '419404054', '419505811', '419538733', '419617981', '419678785', '419805450', '419845240', '419930721', '419969951', '420040321', '420082829', '420139806', '420179039', '420243172', '420275978', '420359727', '420394126', '420476826', '420512230', '420586273', '420624269', '420679363', '420773607', '420850818', '420875024', '420972710', '420972987', '421071029', '421071185', '421139091', '421139196', '421302360', '421302615', '421302804']",[]
