qidianBookId,numOfChapters,numOfCollectedChapters,completionPercentage,missingChapterIds,noCommentChapterIds
1022939709,111,0,0.0,"['559817135', '559859821', '559979897', '559980235', '559980575', '559981376', '560005352', '560012035', '560028643', '561572001', '561577906', '561587457', '561587649', '561587772', '561608831', '561609105', '561609299', '561609394', '561609558', '561609708', '561609825', '561610060', '561610231', '561610396', '561610648', '561610855', '561610939', '561611102', '561611210', '561611328', '561611584', '561611820', '561611988', '563309616', '563309984', '563310445', '563310853', '563311370', '563312005', '563321194', '563321453', '563321913', '563322141', '563322386', '563322705', '563323246', '563400819', '563400940', '563401048', '563401161', '563401335', '563401505', '563401871', '563401978', '563402089', '563402213', '563402368', '565095823', '565096030', '565096173', '565096245', '565096330', '565096442', '565096477', '565096569', '565096594', '565097338', '565097384', '565097434', '565097829', '565098736', '565098936', '565276222', '565276251', '565276293', '565276350', '565276423', '565276502', '565276535', '565276581', '565399858', '565399880', '565399899', '565399921', '565399935', '565400186', '565400625', '566254572', '566257670', '566265128', '566269091', '570642981', '572259732', '572265465', '572265534', '572265582', '572265624', '572265649', '572268720', '572268763', '572268804', '572268865', '572268928', '572268994', '572269036', '572269077', '574197752', '575101858', '575389116', '575398512', '576270562']",[]
1023547662,71,0,0.0,"['567423726', '567423960', '567981339', '567981506', '568839592', '569082279', '570282499', '570780453', '571001868', '571006458', '571167396', '571193544', '571528278', '571676353', '571839056', '571981007', '572179698', '572308232', '572406856', '572406889', '572529563', '572712844', '572712875', '572817655', '572817679', '573086726', '573095473', '573576147', '573588018', '573930751', '574367776', '574367882', '575013140', '575013333', '575709335', '576335852', '576604335', '576674065', '576913052', '577009695', '577009743', '577142546', '577237469', '577331733', '577419760', '577513992', '577614987', '578055303', '578072399', '579127627', '579265265', '579944787', '580433037', '580437913', '580715742', '580984824', '580992003', '580993409', '581077059', '581081277', '581089516', '581177039', '581181440', '581327545', '581331427', '581520560', '581652675', '581655967', '581874221', '581924796', '582116879']",[]
1010828991,104,0,0.0,"['701689162', '390239998', '390240041', '390340668', '390377370', '390444592', '390449462', '390524864', '390532649', '390601662', '390608614', '390676101', '390686009', '390740596', '390744998', '390827256', '390834727', '390896931', '390906589', '390969478', '390980003', '391048918', '391057835', '391138491', '391144974', '391266832', '391273382', '391336065', '391341483', '391405083', '391414176', '391480047', '391487462', '391553806', '391560953', '391632215', '391641173', '391668150', '391674218', '391777600', '391791969', '392112205', '392119226', '392284960', '392294072', '392310799', '392371770', '392447631', '392455917', '392529397', '392538381', '392606140', '392613011', '392670942', '392681387', '392706691', '392739280', '392788663', '392791577', '392862090', '392867540', '392960404', '392968219', '393036154', '393046004', '393223261', '393235695', '393312145', '393326435', '393351557', '393354414', '393442312', '393446204', '393523981', '393621495', '393628819', '393687781', '393695013', '393766212', '393775014', '393821458', '393834199', '393894324', '393903563', '393960871', '393970087', '394042279', '394049317', '394080234', '394086622', '394157540', '394164109', '394237789', '394242391', '394303080', '394307931', '394370033', '394377019', '394450531', '394459104', '394527651', '394533481', '394599689', '394604689']",[]
1019593678,102,0,0.0,"['539426040', '522847464', '522847574', '522847684', '522847754', '522848027', '522944289', '523135661', '523388668', '523428472', '523535076', '523709932', '523716224', '524097585', '524429802', '524435835', '524436084', '524441874', '524445467', '524447422', '524449442', '524451884', '524459126', '524459724', '524460419', '524908212', '524909533', '524909935', '524910078', '524910635', '524911742', '526742054', '527001020', '527003294', '527548675', '527550151', '527792202', '527795213', '528135625', '528137802', '528374250', '528413533', '528625489', '528740244', '528766607', '528799612', '528841720', '528842452', '529097514', '529304144', '529337857', '529574613', '529601156', '529601586', '529868545', '529872672', '529890597', '530230812', '530232454', '530277700', '530278849', '530439423', '530456687', '530693750', '530727421', '531630721', '531632466', '531634797', '531637781', '531839490', '531986235', '531988298', '532094458', '532157002', '532159873', '532172458', '532173058', '532375894', '532377166', '532554532', '532884331', '532911214', '533094837', '533127114', '533136559', '533415596', '533430967', '533541704', '533694397', '533697424', '533699841', '533738002', '533771376', '533772983', '533950283', '533950754', '533951221', '534124354', '534124828', '534124966', '534157743', '534159166']",[]
1022899262,133,0,0.0,"['558807718', '558808150', '558808557', '558808745', '558808970', '558938875', '558939055', '558939451', '558939664', '561388969', '561398606', '561408603', '561411009', '561411102', '561418328', '561421972', '561422404', '561422875', '561423352', '561423510', '561423895', '561568856', '561635590', '561638621', '561804722', '561821035', '561830255', '562045010', '562062248', '562064432', '562431233', '562431279', '562431372', '562534799', '562572534', '562574734', '562661426', '562703376', '562714754', '562716108', '562835840', '562924980', '562926557', '563127062', '563314088', '563458281', '563568899', '563602723', '563724489', '563974153', '563995851', '564126835', '564138580', '564139578', '564140723', '564306310', '564319832', '564465115', '564470210', '564910272', '564910131', '564927155', '564943629', '565119575', '565152327', '565297270', '565316291', '565336830', '565353605', '565437847', '565529073', '565606136', '565685396', '565882632', '565903623', '566257776', '566305458', '566607510', '566720683', '566903592', '567427165', '567972034', '567972488', '568504049', '568541696', '569671829', '569686615', '570193167', '570247287', '570325231', '570783960', '571000291', '571002622', '571016960', '571022949', '571182399', '571222153', '571335168', '571345965', '571526167', '571537313', '571639622', '571691451', '571826508', '571826577', '571969358', '571991078', '571999069', '572182982', '572196770', '572216074', '572303766', '572318631', '572318639', '572318642', '572318652', '572533991', '572533998', '572534005', '572534030', '572534053', '572705621', '573161971', '573162001', '573162037', '573162067', '573162121', '573162197', '573162295', '573162364', '573162406', '573162442', '573167415']",[]
1017327786,108,0,0.0,"['509261456', '509418276', '509453346', '509525541', '509598879', '509601332', '509701634', '509738980', '509923442', '509939640', '510022212', '510102545', '510107819', '510251342', '510263626', '510377962', '510417172', '510525620', '510530570', '510721266', '510721658', '510862450', '510870990', '510872725', '510961060', '511049923', '511160646', '511164172', '511304411', '511305692', '511408324', '511409108', '511517273', '511557531', '511732693', '511768841', '511768869', '511827221', '511851423', '511938485', '511969734', '512055166', '512136048', '512154671', '512340409', '512367161', '512402657', '512522896', '512565743', '512624621', '512655395', '512747783', '512758639', '513034092', '513125579', '513141622', '513301912', '512853252', '513431709', '513475921', '513531226', '513534653', '513681991', '513742667', '513820796', '513872615', '513924051', '514001359', '514055756', '514075000', '514078298', '514135730', '514214589', '514247215', '514274791', '514304639', '514304645', '514386033', '514474432', '514560864', '514610133', '514644832', '514667175', '514771899', '514827086', '514876746', '514933097', '514992898', '515086015', '515110920', '515267859', '515326714', '515398749', '515447516', '515512385', '515533991', '515573145', '515693127', '515814727', '515822132', '515949815', '515973857', '516134388', '516209678', '516220245', '516274592', '516297771', '516313308']",[]
1009480992,106,0,0.0,"['385931448', '397181195', '515801878', '370385841', '370450070', '370537628', '370620727', '370715048', '370844313', '371720392', '371922654', '372022266', '372084569', '372234866', '372275116', '372326268', '372367660', '372417114', '372456341', '372501966', '372556204', '372608629', '372665513', '372697085', '372748084', '372812733', '372846358', '372900787', '372935150', '373001864', '373032252', '373097430', '373130482', '373189622', '373219170', '373295827', '373326071', '373400215', '373441190', '373489084', '373519652', '373594892', '373624966', '373691482', '373727525', '373770658', '373823555', '373945816', '374046244', '374496565', '374526199', '374612370', '374645572', '374710419', '374743291', '374813905', '374852291', '374908377', '374956002', '374991792', '374991933', '375145248', '375175539', '375267371', '375269572', '375305655', '375306023', '375428671', '375429971', '375541792', '375548281', '375645949', '375661576', '375745210', '375755270', '375854713', '375883101', '375939550', '375964266', '376077731', '376100067', '376347611', '376348526', '376433978', '376439420', '376540266', '376544601', '376678619', '376683433', '376812701', '376925630', '376951040', '377045029', '377069499', '377162133', '377162964', '377277455', '377278220', '377399098', '377403251', '377527238', '377527640', '377675621', '377680197', '377803922', '377805210']",[]
1010468795,88,0,0.0,"['386323472', '397694131', '466087297', '386305455', '386321036', '386347442', '386395562', '386435801', '386489842', '386538432', '386592663', '386627778', '386659470', '386676302', '386703070', '386755170', '386787554', '386835199', '386871804', '386918525', '386962119', '386995886', '387027181', '387070282', '387103531', '387146903', '387178359', '387212325', '387212699', '387231556', '387269124', '387309537', '387347642', '387393006', '387425892', '387466871', '387496697', '387541901', '387578867', '387621620', '387653374', '387699048', '387735041', '387767886', '387804580', '387844578', '387878933', '387925684', '387986838', '388036762', '388072007', '388109839', '388144750', '388188501', '388218169', '388263914', '388297238', '388337503', '388374940', '388419992', '388458857', '388494999', '388570450', '388603166', '388639167', '388673581', '388713516', '388751269', '388794299', '388825239', '388865319', '388900889', '388941748', '388984366', '389020057', '389059680', '389092859', '389122780', '389161256', '389206853', '389238938', '389261841', '389315304', '389341835', '389391055', '389433729', '389469277', '389507331']",[]
1014257486,29,0,0.0,"['452825033', '452852595', '452852633', '452852700', '452852732', '452852777', '452852826', '452852880', '452852924', '452852949', '452912774', '452912825', '452912843', '452912905', '452912924', '452912947', '452919040', '452919062', '452919103', '452919141', '452919173', '452919232', '452919294', '452919329', '452919365', '452919422', '452919459', '452919508', '452919564']",[]
1012362153,119,0,0.0,"['428367229', '417637182', '417676881', '417731080', '417843177', '417884613', '418071094', '418189951', '418246779', '418372534', '418468659', '418443656', '418592243', '418671480', '418728537', '418733339', '418853604', '418857940', '418974948', '419031119', '419157367', '419169283', '419271638', '419263637', '419393613', '419391091', '419524301', '419549245', '419662906', '419684833', '419834389', '419835583', '419953935', '419972177', '420067973', '420084156', '420165063', '420178200', '420218234', '420226523', '420306102', '420313620', '420476155', '420490468', '420557307', '420558913', '420649221', '420649873', '420834589', '420835414', '420955155', '420955210', '420955265', '421039031', '421040036', '421041372', '421124466', '421142699', '421145016', '421148726', '421190176', '421297097', '421300077', '421468098', '421453566', '421464449', '421617103', '421644073', '421930936', '421936410', '422027914', '422032839', '422034050', '422138432', '422180955', '422215683', '422273237', '422281270', '422402526', '422408988', '422549983', '422568471', '422647645', '422657565', '422775120', '422777658', '422876353', '422888742', '422897959', '422983863', '423000263', '423007342', '423117175', '423124563', '423293808', '423337243', '423417182', '423463137', '423533628', '423565355', '423572020', '423574695', '423704390', '423740974', '423747418', '423831663', '423848392', '423861388', '423958625', '423966935', '424006467', '424091184', '424113779', '424149971', '424193974', '424218856', '424237299', '424277477', '424282196']",[]
1009942824,114,0,0.0,"['464951771', '377064167', '377102309', '377102357', '377204565', '377204665', '377319525', '377319563', '377461984', '377462103', '377559413', '377559485', '377707743', '377803852', '377803907', '377929920', '377977310', '378057017', '378109659', '378176431', '378237455', '378237519', '378289581', '378410805', '378490676', '378567076', '378567112', '378697146', '378743547', '378827619', '378827664', '378879437', '378986957', '379038607', '379110312', '379110363', '379191240', '379191303', '379303065', '379303110', '379462206', '379462265', '379595590', '379595735', '379683896', '379763344', '379763433', '379916814', '380005364', '380005404', '380193977', '380194055', '380375192', '380375244', '380512847', '380512894', '380673398', '380673439', '380796622', '380796674', '380944463', '380944495', '381041673', '381041729', '381041764', '381079111', '381232836', '381373937', '381373999', '381506646', '381506708', '381506769', '381822637', '381822729', '381822792', '381986718', '382102203', '382102264', '382102323', '382345062', '382345118', '382345158', '382345198', '382674444', '382787820', '382909647', '382909704', '383042647', '383102737', '383102795', '383102865', '383287266', '383342788', '383342851', '383473677', '383473721', '383473790', '383600980', '383601051', '383807282', '383807364', '383863573', '383863656', '384012313', '384012343', '384012372', '384129017', '384129096', '384129140', '384238781', '384238805', '384392568', '384493505', '384537883']",[]
1009397018,160,0,0.0,"['370492960', '394329496', '512303085', '369576721', '369656906', '369746888', '369888419', '369968221', '370064759', '370185703', '370214909', '370307508', '370388416', '370469719', '370520631', '370551694', '370602252', '370643379', '370699786', '370728431', '370830123', '370858974', '371703579', '371720642', '371899916', '371941607', '372002636', '372033286', '372212717', '372247644', '372280831', '372337032', '372387781', '372422305', '372474559', '372516712', '372581200', '372612881', '372679970', '372681559', '372682907', '372683733', '372684984', '372944453', '373056938', '373137683', '373237966', '373283530', '373284198', '373386686', '373442415', '373482315', '373542482', '373582603', '373621779', '373684507', '373710322', '373746831', '373787698', '373844082', '373890507', '374059617', '374482756', '374536320', '374596512', '374646720', '374696011', '374719520', '374755838', '374787142', '374801300', '374893150', '374960553', '375013771', '375043761', '375078307', '375116539', '375180153', '375221960', '375285992', '375327676', '375376747', '375437562', '375502805', '375537884', '375539018', '375641455', '375641911', '375743788', '375744228', '375846065', '375846748', '375956454', '375956839', '376068753', '376070621', '376345972', '376349871', '376446536', '376447053', '376552948', '376553323', '376685885', '376686350', '376799627', '376803673', '376935159', '376937702', '377060259', '377060785', '377172537', '377173459', '377274424', '377275234', '377390939', '377391300', '377524183', '377525302', '377661270', '377662009', '377774545', '377775511', '377891820', '377892655', '378028137', '378030474', '378156968', '378157728', '378264291', '378264875', '378400042', '378400819', '378532198', '378532962', '378537485', '378665912', '378667924', '378797578', '378798019', '378928805', '378929615', '379039719', '379040367', '379160699', '379161156', '379279574', '379280196', '379399470', '379400022', '379522845', '379523726', '379643453', '379645713', '379647818', '379653546', '379655720', '379657783', '380103135', '380104322', '380118649']",[]
1015499829,89,0,0.0,"['495419657', '511701830', '511993165', '565630867', '580350126', '628721716', '637220058', '487065230', '487270795', '487497529', '487979033', '488185208', '488443905', '488542841', '488594186', '488635250', '488668837', '488713694', '489016930', '489318939', '489421362', '489511622', '489604305', '489701148', '489753852', '489836488', '489932530', '490016483', '490058715', '490111219', '490156973', '490231609', '490284964', '490340128', '490469488', '490683162', '490760874', '490799759', '490905310', '491023302', '491149462', '491320255', '491386499', '491447766', '491489475', '491559355', '491628238', '491722636', '491809788', '491881535', '491972761', '492060104', '492216666', '492291091', '492322044', '492381804', '492426882', '492463687', '492508040', '492579979', '492715448', '492873250', '493012576', '493172690', '493289921', '493421135', '493507756', '493593816', '493711104', '493846283', '493893044', '493925189', '493976659', '494050240', '494146681', '494362824', '494459339', '494618762', '494740361', '494915169', '495018133', '495119689', '495184612', '495419103', '495489250', '495648293', '495869380', '495960171', '496016199']",[]
3447263,40,0,0.0,"['400073912', '81733086', '81733089', '81733090', '81733093', '81733094', '81733097', '81733100', '81733101', '81733102', '81733103', '81733104', '81733105', '81733106', '81733107', '81733108', '81733109', '81733111', '81733112', '81733113', '81733114', '81733115', '81733116', '81733117', '81733118', '81733119', '81733120', '81733121', '81915057', '81915059', '81915060', '81952017', '81952018', '81952019', '81991283', '81991285', '81991286', '82027277', '82027278', '82028369']",[]
1013562540,107,0,0.0,"['447190788', '447207327', '447308855', '447309300', '447413606', '459886236', '459886299', '459886345', '460163886', '460163921', '460163949', '460163976', '460163998', '460164009', '460164063', '460164108', '460309959', '460760259', '460760343', '460760587', '460760745', '460760833', '460760908', '460760994', '460761124', '460761217', '460917174', '460917522', '460917581', '460917640', '461314296', '461314378', '461314461', '461314570', '461393703', '461393738', '461394037', '461516328', '461516398', '461516447', '461674081', '461674204', '461698665', '461844258', '461844410', '461844526', '461880169', '461945182', '461997491', '462077209', '462288447', '462520117', '462520507', '462553424', '462585558', '463108658', '463108691', '463194666', '463283149', '463283192', '463360500', '463374645', '463464484', '463473314', '463639882', '463640037', '463640104', '463640137', '463962798', '463963246', '463964498', '463964725', '463964861', '463965075', '463965320', '464389344', '464389350', '464389355', '464459600', '464582546', '464631742', '464906301', '464919127', '464924291', '465040787', '465147460', '465154676', '465291521', '465494757', '465521178', '465523455', '465647163', '466094246', '466106974', '466107725', '466167768', '466170635', '466261285', '466275013', '466479239', '466506024', '466533287', '466610640', '466842830', '466978364', '467066159', '468477497']",[]
1015057768,113,0,0.0,"['460059266', '460059369', '460172664', '460173242', '460174086', '460325781', '460326246', '460326877', '460510657', '460512069', '460573769', '460679246', '460679714', '460803709', '460804019', '460932111', '460932440', '461190239', '461190985', '461226636', '461227132', '461370300', '461370742', '461538626', '461539660', '461674162', '461674680', '461833508', '461834439', '461842686', '461952345', '461952835', '462053666', '462090849', '462091422', '462302394', '462316398', '462457201', '462457916', '462604057', '462605080', '462754206', '462754507', '462885629', '462886301', '462998734', '463000165', '463177612', '463212096', '463212556', '463308644', '463309161', '463448758', '463449461', '463534571', '463534956', '463694508', '463694714', '463718529', '463718954', '463808956', '463809347', '463938743', '463940412', '464323250', '464323992', '464570416', '464574146', '464802323', '464878498', '465154590', '465154960', '465204415', '465285841', '465318022', '465318360', '465536553', '465536843', '465613720', '465616929', '465843100', '465851129', '465946986', '465964148', '466064718', '466082678', '466169967', '466173660', '466260528', '466263589', '466462544', '466483648', '466613745', '466792567', '466953797', '466956917', '467306820', '467338998', '467446352', '467462693', '467580105', '467585931', '467674114', '467674432', '467798507', '467798941', '467962711', '467974378', '468092198', '468093136', '468165478', '468418068', '468451323']",[]
1019664125,98,0,0.0,"['523355436', '523358024', '523510326', '523589080', '523718504', '523786982', '524082789', '524205399', '524218611', '524224751', '524532059', '524609790', '524725893', '524902987', '524973586', '525046705', '525134792', '525170790', '525303035', '525335865', '525588808', '525593415', '525694686', '525849006', '525943194', '526123139', '526154782', '526156673', '526168204', '526475626', '526537601', '526596493', '526678012', '526750861', '526906554', '527014095', '527107572', '527304782', '527511792', '527572392', '527768166', '528032310', '528149890', '528303858', '528374176', '528553934', '528617247', '528734030', '528784535', '528806608', '529015129', '529224650', '529300761', '529441161', '529525043', '529603099', '529772329', '529904681', '530038272', '530114632', '530237465', '530289087', '530395038', '530414232', '530682742', '530841769', '531191325', '531478525', '531609114', '531678618', '531825179', '531929440', '531973026', '532028706', '532122633', '532182712', '532311177', '532386718', '532504251', '532596324', '532596351', '532949764', '533079134', '533143520', '533344339', '533433105', '533526530', '533587032', '533723152', '533801998', '533897327', '533952990', '534101043', '534162891', '534293306', '534459163', '534702709', '534705136']",[]
1014988608,113,0,0.0,"['458971978', '458972535', '459973258', '457708191', '457732050', '457780266', '457807877', '457818114', '457872377', '457899744', '457989928', '458007052', '458063269', '458115248', '458138677', '458168026', '458379068', '458444194', '458464540', '458505064', '458596586', '458636404', '458710292', '458732037', '458755809', '458801186', '458868397', '458914122', '459003381', '459069218', '459147906', '459187102', '459392833', '459430648', '459542289', '459603656', '459693947', '459715098', '459852881', '459891441', '459925849', '459962353', '459973546', '459997974', '460071615', '460132628', '460158657', '460232067', '460373135', '460437406', '460475620', '460609388', '460668514', '460719380', '460793693', '460857052', '460909637', '461055991', '461146761', '461254337', '461290276', '461384224', '461393093', '461413506', '461547776', '461610101', '461735984', '461779285', '461846044', '461893581', '461917844', '461968134', '461999323', '462051526', '462060561', '462094286', '462190696', '462211870', '462233588', '462292252', '462357494', '462474298', '462519709', '462606594', '462650909', '462780136', '462843701', '462872511', '462927094', '462984373', '463180202', '463232534', '463283890', '463339489', '463376696', '463450865', '463502421', '463543514', '463612141', '463671003', '463687532', '463743370', '463800289', '463849008', '463907577', '463988438', '464137016', '464320961', '464379633', '464540628', '464632954', '464779303', '464829756']",[]
1010815544,120,0,0.0,"['390313533', '391691730', '400461120', '389768285', '389790310', '389865615', '389915301', '389943432', '389980694', '390023248', '390063719', '390099435', '390145418', '390175072', '390217391', '390242634', '390331813', '390369968', '390399607', '390459466', '390479999', '390559122', '390607581', '390633554', '390680879', '390707605', '390747863', '390765651', '390822040', '390845182', '390897468', '390919542', '390975398', '390994368', '391048215', '391065699', '391129107', '391142956', '391262345', '391284748', '391327862', '391349986', '391403868', '391425556', '391479772', '391499617', '391524249', '391557566', '391575205', '391615524', '391637900', '391658452', '391711640', '391777743', '391794060', '391804574', '392107811', '392133175', '392288860', '392309763', '392363406', '392395297', '392451959', '392496447', '392525928', '392553483', '392590567', '392613569', '392666115', '392684953', '392734824', '392750968', '392799670', '392825347', '392877155', '392906726', '392954486', '392971729', '393027843', '393046425', '393218208', '393247992', '393306164', '393336909', '393384149', '393402227', '393467859', '393500554', '393532815', '393566317', '393580146', '393604608', '393641935', '393672638', '393712038', '393744114', '393773395', '393816510', '393853946', '393889015', '393913144', '393951494', '393982478', '394030367', '394032807', '394034574', '394142650', '394143120', '394143354', '394249959', '394288871', '394323797', '394353414', '394400506', '394430470', '394469746', '394503200', '394503249', '394579328', '394579802']",[]
1010766670,111,0,0.0,"['389038803', '391748319', '399120496', '427057619', '435669774', '468948993', '477650248', '722283443', '388929558', '388929822', '389011546', '389013193', '389082771', '389083163', '389140262', '389140465', '389210217', '389212253', '389291842', '389295926', '389380601', '389380613', '389438549', '389497406', '389518704', '389531950', '389589464', '389590800', '389590899', '389613226', '389757873', '389779668', '389837845', '389907406', '389918204', '389942577', '390007914', '390062830', '390097873', '390097965', '390159675', '390172045', '390241750', '390242658', '390321922', '390327014', '390336653', '390382503', '390439893', '390457119', '390555227', '390556558', '390611889', '390671325', '390688297', '390741547', '390757081', '390774946', '390850509', '390853310', '390899197', '390931157', '390959748', '390998191', '391041208', '391074043', '391074766', '391140764', '391258431', '391270687', '391289860', '391323550', '391358076', '391430708', '391453779', '391467135', '391513427', '391544515', '391620385', '391651777', '391722671', '391800595', '392100016', '392129940', '392280646', '392311857', '392356094', '392392281', '392443898', '392469291', '392522776', '392593441', '392617891', '392665473', '392689117', '392739310', '392799875', '392830765', '392860008', '392910752', '392955756', '392982058', '393033975', '393056651', '393217442', '393246690', '393304178', '393341016', '393382791', '393413836', '478256329']",[]
1012284323,101,0,0.0,"['415489765', '415490966', '415557557', '415557574', '415648205', '415648383', '415750236', '415910666', '415959157', '416007560', '416019133', '416121853', '416202899', '416258043', '416323328', '416358513', '416440941', '416468442', '416525719', '416563304', '416618737', '416641351', '416716596', '416748121', '416803046', '416835881', '416934746', '416965238', '417045333', '417074346', '417139785', '417177304', '417244006', '417277817', '417349014', '417377922', '417446982', '417478287', '417548158', '417583617', '417657908', '417686828', '417762392', '417795143', '417872207', '417902890', '417999938', '418061742', '418209735', '418272139', '418336246', '418371493', '418431501', '418467106', '418623655', '418669256', '418740721', '418774654', '418867798', '418909181', '418981509', '419027371', '419154087', '419201032', '419266723', '419278234', '419328331', '419404054', '419505811', '419538733', '419617981', '419678785', '419805450', '419845240', '419930721', '419969951', '420040321', '420082829', '420139806', '420179039', '420243172', '420275978', '420359727', '420394126', '420476826', '420512230', '420586273', '420624269', '420679363', '420773607', '420850818', '420875024', '420972710', '420972987', '421071029', '421071185', '421139091', '421139196', '421302360', '421302615', '421302804']",[]
1010706133,104,0,0.0,"['489409098', '388332610', '388332628', '388336312', '388336319', '388344817', '388344840', '388467767', '388467819', '388544328', '388605821', '388687290', '388755055', '388838093', '388918484', '388960413', '389057572', '389128230', '389187015', '389255078', '389349061', '389414800', '389490846', '389498263', '389562376', '389562451', '389635054', '389635320', '389723130', '389723262', '389723366', '389815015', '389815250', '389815837', '389816498', '389887749', '389887855', '389887943', '389963235', '389963365', '389963514', '390043254', '390043452', '390124734', '390124947', '390192494', '390192603', '390264014', '390264084', '390371916', '390372312', '390442028', '390442115', '390500084', '390500188', '390584585', '390584931', '390683601', '390683955', '390684546', '390760306', '390760548', '390760823', '390833190', '390833436', '390833585', '390921093', '390921173', '390921312', '390994985', '390995048', '390995124', '391070778', '391070839', '391071024', '391155038', '391155127', '391155326', '391252518', '391252640', '391252749', '391344783', '391344984', '391345221', '391408495', '391408856', '391410166', '391492129', '391492320', '391492521', '391573873', '391573997', '391574116', '391646958', '391647016', '391647203', '391706288', '391706725', '391706906', '391794720', '391794790', '391794894', '392123852', '392123926']",[]
1028554266,96,0,0.0,"['680544964', '668489059', '668491586', '668667987', '668747043', '668814219', '668961181', '669020047', '669020060', '669158658', '669280714', '669356894', '669360208', '669380396', '669527106', '669704051', '669715699', '670108060', '670188059', '670220545', '670262455', '670329593', '670580549', '670623603', '670683680', '670747403', '670808861', '670931166', '671136454', '671146907', '671164547', '671324037', '671386678', '671428943', '671570429', '671613762', '671722541', '671826472', '671877341', '671902393', '671990775', '672005720', '672063813', '672443622', '672505864', '672730997', '672799988', '672896098', '672902847', '672984620', '673082470', '673100517', '673154370', '673241488', '673525999', '673622334', '673747000', '673794690', '673828497', '673886599', '674021662', '674193952', '674311932', '674388300', '674540065', '674643128', '674740204', '674775115', '674928503', '674986937', '675124287', '675220483', '675249443', '675301973', '675346150', '675416166', '675430765', '675446530', '675488194', '675578518', '675596918', '675610937', '675756017', '675756918', '675907180', '675914805', '675945066', '676016838', '676083100', '676244250', '676255584', '676255589', '676255596', '676406105', '676406121', '676643129']",[]
1013048595,107,0,0.0,"['434059090', '447291225', '426243628', '426294458', '426371187', '426371210', '426371253', '426371292', '426371323', '426371343', '426371358', '426371381', '426371400', '426371425', '426371439', '426920469', '426989593', '426990190', '426990892', '426991252', '426991520', '426991876', '426992319', '427276124', '427276300', '427276610', '427532865', '427533975', '427612024', '427612091', '427612192', '427612293', '427612506', '427693985', '427694264', '427695164', '427976427', '427976436', '427976437', '428090792', '428090804', '428090818', '428090829', '428090836', '428400000', '428434892', '428472711', '428630896', '428694388', '428708892', '428787735', '428814748', '428865077', '428865951', '428962423', '428996812', '429052172', '429090766', '429126456', '429126470', '429254182', '429310411', '429353839', '429353852', '429484084', '429488167', '429581023', '429581044', '429714601', '429724147', '429762512', '429767065', '429933405', '429933489', '430035510', '430046341', '430106646', '430106653', '430259120', '430259174', '430456287', '430456953', '430565592', '430574505', '430701804', '430701837', '430801312', '430801326', '431094349', '431094541', '431329221', '431329241', '431329305', '431553904', '431745148', '431762624', '431869328', '431869383', '431960927', '431980053', '432129298', '432143832', '432251486', '432257071', '432281128', '432303244', '432358810']",[]
1010540647,124,0,0.0,"['389579516', '405410724', '387081120', '387081289', '387133841', '387133845', '387133851', '387133884', '387169440', '387169517', '387169570', '387169632', '387249009', '387249047', '387249109', '387249158', '387249535', '387249579', '387249657', '387249727', '387274612', '387274715', '387380083', '387380091', '387380093', '387380098', '387380108', '387380111', '387533496', '387533512', '387533913', '387549561', '387614331', '387615160', '387616181', '387616930', '387707308', '387707341', '387708520', '387709684', '387788809', '387801171', '387802467', '387808683', '387845536', '387846245', '387847070', '387848417', '387860828', '387927551', '387930071', '387984861', '387986594', '387990769', '388055216', '388056582', '388057739', '388059014', '388078138', '388137801', '388139242', '388140603', '388143501', '388145678', '388224363', '388225716', '388293146', '388294590', '388348203', '388349276', '388349868', '388350690', '388355806', '388356503', '388470355', '388472383', '388474447', '388547789', '388551246', '388552707', '388618452', '388620135', '388624613', '388625329', '388625940', '388694737', '388696126', '388696647', '388774482', '388775231', '388775820', '388776580', '388855184', '388901417', '388904079', '388909456', '388986627', '388988504', '388996041', '388998101', '389047143', '389050178', '389052194', '389053967', '389138636', '389140558', '389143010', '389144487', '389193677', '389195066', '389198055', '389199602', '389247215', '389248218', '389249446', '389251038', '389372171', '389373667', '389375526', '389376275', '389454605', '389454897', '389455165', '389455360']",[]
